Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_ID,Ride_Date,Ride_Time,Pickup_Location,Drop_Location,Ride_Duration_Minutes,Distance_KM,Ride_Fare_INR,Ride_Surge_Pricing_Factor,Driver_Rating,Ride_Cancellation_Status,Weather_Temperature_C,Weather_Rainfall_mm,Weather_Visibility_KM,Weather_Humidity_%,Weather_Wind_Speed_KMH,Weather_Condition,Traffic_Congestion_Level,Traffic_Avg_Speed_KMH,Road_Accidents_Reported,Nearby_CCTV_Cameras,Uber_Ola_Route_Overlap,Public_Complaints,Time_of_Day,Passenger_Gender,Num_Police_Stations_Nearby
1934,Delhi,2024-06-16,08:59,Harassment,Dwarka,28.44626385109981,76.86181882400082,,26,0,1,32313,2023-10-06,11:59,Karol Bagh,Juhu,96,27.153886346888015,1185.5068326186997,1.2,1.3,Completed,20.953625032520705,0,2.8118129973341426,80,42,Cloudy,9,10.55750503941244,1,6,0,3,Morning,Female,0
1935,Delhi,2023-02-15,18:29,Assault,Bandra,23.439274316945614,76.55927222423274,5.0,42,0,1,64917,2024-11-22,02:32,Andheri,Karol Bagh,13,20.271975364549313,983.7966409302732,1.2,2.5,Completed,25.58405776583833,10,2.6606584798543036,57,6,Sunny,6,32.23645056111458,3,3,0,0,Evening,Male,0
1936,Mumbai,2024-06-14,17:21,Harassment,Lajpat Nagar,26.726357567944696,74.9065528250064,6.0,16,1,1,90007,2023-03-17,04:23,Dadar,Colaba,48,28.284279984935843,684.4166081060415,1.5,3.0,Completed,38.25915229983124,20,3.8545218534301453,38,36,Foggy,6,33.65592941547167,1,7,1,6,Afternoon,Male,3
1937,Delhi,2024-03-10,04:16,Theft,Dadar,25.12772525952309,75.22662466676766,2.0,22,1,1,44855,2023-12-18,12:38,Juhu,Karol Bagh,79,26.258350907394124,426.4557535992509,1.2,2.7,Completed,18.380962993587872,30,7.984754059944442,87,27,Cloudy,1,31.593566520041705,4,8,0,4,Morning,Male,3
1938,Mumbai,2023-01-17,19:04,Assault,Saket,28.382517250411237,72.35726482801498,6.0,46,1,1,50585,2023-02-17,12:04,Juhu,Dadar,57,5.609235032576537,799.4988113562457,1.5,2.8,Completed,37.40226182970437,30,3.5150004311892524,26,17,Sunny,4,46.61982839135361,0,4,0,4,Night,Female,3
1939,Mumbai,2023-06-10,08:07,Theft,Colaba,22.4656156625052,75.33304411396227,2.0,23,0,0,37934,2023-03-08,18:08,Saket,Lajpat Nagar,34,2.3262535858107096,889.8106337015686,2.0,2.5,Completed,17.141400643248005,5,7.578543769563228,31,32,Rainy,3,46.49863305259122,4,8,0,8,Evening,Male,1
1940,Delhi,2024-09-01,12:52,Assault,Lajpat Nagar,24.760396399988835,76.74804914411781,3.0,47,1,1,34569,2024-04-02,02:09,Lajpat Nagar,Dwarka,119,12.763519442168677,,1.0,4.9,Completed,34.85516660190662,20,0.5076942851217248,51,20,Sunny,4,43.85078175048244,3,6,1,2,Evening,Female,0
1941,Delhi,2024-08-10,17:25,Burglary,Saket,24.339096083250055,75.44296544150315,2.0,3,1,0,30253,2024-09-17,20:45,Karol Bagh,Colaba,70,26.229239674043857,927.3417118990897,2.0,4.2,Completed,37.965046194738726,5,5.996853341217313,46,17,Cloudy,2,39.73967802530082,3,7,1,4,Evening,Male,1
1942,Mumbai,2023-07-26,00:04,Burglary,Karol Bagh,22.892964088825448,73.59183822072251,1.0,3,1,1,64868,2024-07-18,13:57,Bandra,Connaught Place,42,8.443527795884725,945.0900696393388,1.5,3.9,Completed,39.882430928506174,10,3.1714176025144236,76,28,Cloudy,9,54.74156809685592,2,4,1,9,Afternoon,Female,4
1943,Mumbai,2024-10-08,06:51,Burglary,Colaba,28.806005710120097,76.00528963400602,1.0,12,1,1,36019,2024-11-27,18:28,Bandra,Dadar,42,21.359197813185887,739.8195126927682,1.2,2.6,Completed,27.859993950420737,10,7.547871433401742,73,8,Rainy,6,36.66013648984564,2,0,1,1,Evening,Male,1
1944,Mumbai,2023-09-12,08:59,Theft,Andheri,20.82465717128789,74.16893057979149,9.0,23,0,0,17996,2024-08-14,23:57,Colaba,Juhu,37,15.3278703382443,864.737366548862,1.0,4.5,Completed,21.505024532360565,20,9.915424879856413,88,42,Rainy,1,24.157685005074814,1,1,1,4,Night,Male,2
1945,Delhi,2023-07-18,15:29,Fraud,Colaba,20.644595034727658,75.26923970571441,4.0,47,1,1,40437,2024-09-01,09:35,Karol Bagh,Andheri,75,22.89017729201387,468.5253678087586,1.0,1.4,Completed,37.03344816671657,5,5.556757415116938,26,36,Foggy,4,8.255384770212624,0,7,0,4,Night,Female,0
1946,Mumbai,2024-07-08,17:37,Assault,Andheri,25.346004888550265,74.92539217967355,5.0,11,1,1,74802,2024-05-11,22:56,Lajpat Nagar,Dadar,112,6.619352611382801,279.6436271624369,1.0,1.6,Completed,21.232076000611947,0,5.562778458696446,97,49,Cloudy,5,34.469822206842,4,1,1,1,Evening,Other,4
1947,Delhi,2023-12-24,08:32,Burglary,Colaba,26.232436529834363,74.28705000579109,10.0,42,1,0,29771,2023-08-09,12:37,Karol Bagh,Colaba,89,8.69454909153487,930.0567444860186,2.0,4.8,Completed,15.183107166349014,5,9.756953305031757,92,30,Sunny,2,17.525819774130024,2,5,1,8,Evening,Male,3
1948,Mumbai,2024-07-08,18:26,Assault,Saket,21.140811797570215,76.31326788236481,7.0,52,1,1,69167,2024-10-11,15:35,Juhu,Dadar,59,8.790685145906668,118.14810322160446,1.0,3.3,Completed,39.21402570434691,20,3.912669128995933,56,47,Foggy,7,26.28293964711443,3,0,0,2,Evening,Female,2
1949,Mumbai,2024-02-14,06:17,Theft,Dwarka,23.297891864800867,77.30325667191529,2.0,47,1,1,60009,2024-06-05,09:33,Saket,Saket,80,17.357042778229896,144.5500971530502,1.5,1.6,Completed,24.39343254149609,20,4.264758483446949,69,19,Sunny,4,7.747030579694579,3,4,1,0,Afternoon,Male,4
1950,Delhi,2023-09-25,01:27,Fraud,Lajpat Nagar,29.41220227276618,72.03127511086154,10.0,50,1,1,10131,2023-04-12,15:36,Karol Bagh,Karol Bagh,89,10.109484818540754,408.6081944725513,1.5,4.8,Completed,29.97918182195696,5,7.117877684124151,28,20,Sunny,5,40.24821739914709,2,8,1,3,Afternoon,Male,4
1951,Mumbai,2024-05-21,20:31,Theft,Connaught Place,21.712791649597413,77.6016991153822,9.0,57,1,1,29299,2023-02-16,16:40,Connaught Place,Bandra,27,24.728226439371273,331.7741681875472,2.0,4.9,Completed,42.14554162406949,30,5.185445845592558,24,5,Cloudy,8,53.76791016845502,3,0,0,3,Morning,Other,2
1952,Delhi,2024-07-07,19:06,Assault,Saket,26.351967723291335,75.06909081649935,4.0,46,0,1,88564,2024-06-22,19:26,Dadar,Saket,74,11.710238134916747,592.4640405898717,1.2,4.5,Completed,14.752881743197952,30,7.804374941883859,73,32,Foggy,7,22.88275428098285,0,9,0,4,Afternoon,Male,0
1953,Delhi,2023-03-05,15:27,Fraud,Bandra,27.1416433306735,76.20439128217959,10.0,29,1,0,44799,2024-10-21,23:12,Colaba,Bandra,18,20.50383216613085,588.3687785280596,1.2,2.0,Cancelled,29.501436375595404,0,4.4079314196153465,67,21,Cloudy,3,49.26819617568536,0,4,1,2,Night,Female,4
1954,Mumbai,2024-02-21,12:20,Fraud,Lajpat Nagar,23.929415694116756,77.13374739705526,10.0,57,0,1,44693,2023-09-23,02:36,Saket,Colaba,100,28.558052810710546,219.44041083645908,2.0,2.1,Completed,29.556760707683363,0,7.04469370288251,28,20,Sunny,5,11.94676625954811,1,0,1,7,Morning,Male,1
1955,Delhi,2024-10-15,03:08,Theft,Juhu,29.31278585435541,74.80262215388562,,6,0,0,44769,2024-05-18,13:59,Dwarka,Saket,53,18.993864095062982,407.4293637892193,1.2,2.6,Completed,40.16619570293897,0,7.816111424977887,71,35,Cloudy,8,44.7725945860489,0,3,0,6,Night,Female,1
1956,Delhi,2024-12-20,05:07,Burglary,Lajpat Nagar,27.103224087406694,77.00984444018934,8.0,46,0,1,14377,2024-05-03,07:03,Karol Bagh,Connaught Place,117,8.780298621987598,56.62529594796228,1.2,3.3,Completed,,20,6.60683560871718,49,41,Foggy,4,9.386812847330676,2,3,0,0,Morning,Other,1
1957,Mumbai,2024-04-11,11:48,Assault,Juhu,24.037170378469877,73.06571891673121,4.0,16,0,1,33019,2023-12-21,11:10,Connaught Place,Bandra,118,25.252786847793367,558.8975248560025,1.0,5.0,Cancelled,24.042493137887575,20,2.4207628774208283,97,20,Rainy,7,19.22470556138113,2,9,0,0,Evening,Female,0
1958,Delhi,2023-03-02,01:02,Harassment,Dadar,25.262687219537035,72.95500520687888,7.0,34,0,1,36903,2024-09-13,15:40,Colaba,Dadar,49,2.35119057951135,,2.0,4.8,Completed,28.175260664566682,30,5.404265783179908,79,8,Rainy,9,24.81326909600099,0,3,0,7,Morning,Female,3
1959,Delhi,2023-03-04,02:17,Harassment,Andheri,26.618747877676107,75.94482821313692,3.0,51,1,1,21763,2023-07-15,01:16,Colaba,Colaba,81,9.183040520069182,435.93198331741644,2.0,4.7,Cancelled,15.851999378567143,5,9.681506117622297,22,47,Sunny,2,13.623362122100044,2,6,0,4,Morning,Male,4
1960,Delhi,2024-05-05,03:35,Theft,Lajpat Nagar,25.5140919847214,77.22085803331042,9.0,37,0,1,15494,2024-02-27,22:13,Lajpat Nagar,Bandra,31,12.849733679337952,982.8548117658513,1.2,1.4,Completed,26.473148805143666,10,1.4903580700621275,71,28,Foggy,5,15.147352823013879,1,8,0,1,Afternoon,Female,1
1961,Mumbai,2024-12-01,17:17,Assault,Lajpat Nagar,28.665673422086833,77.35455706521624,5.0,11,1,1,21563,2023-10-20,12:36,Dwarka,Dwarka,79,7.487408118300351,192.47000921946128,1.2,4.0,Completed,25.262862798059352,5,7.199260730515079,43,31,Sunny,1,43.44091131722471,1,7,1,7,Afternoon,Male,0
1962,Delhi,2023-02-05,04:50,Assault,Dwarka,22.925775285084413,75.86244275026348,5.0,11,1,1,43433,2024-07-09,05:11,Lajpat Nagar,Saket,100,18.912506591092306,67.812774053384,2.0,4.5,Completed,16.908806625581974,30,7.9871566890194,47,39,Rainy,6,10.267229275782082,3,4,1,7,Morning,Female,3
1963,Mumbai,2023-08-07,03:59,Theft,Karol Bagh,22.298743140613855,75.1529353812559,3.0,53,0,1,39994,2024-04-09,11:52,Connaught Place,Colaba,71,17.62401727432705,772.6749569672506,1.5,2.3,Completed,,30,6.912754022384384,58,38,Sunny,7,56.364910926576776,1,8,0,6,Evening,Other,4
1964,Mumbai,2024-07-10,23:43,Assault,Bandra,21.35222778444791,73.9883585261791,9.0,25,1,1,98618,2024-06-26,18:46,Dwarka,Connaught Place,53,13.381903916285548,719.1519104350166,2.0,1.9,Completed,25.086181660229297,30,1.5698688006183503,74,25,Rainy,6,47.259953397725326,4,8,1,6,Evening,Female,3
1965,Delhi,2024-06-15,13:13,Burglary,Colaba,19.415612648710546,77.88000249359598,3.0,58,1,1,72573,2024-02-25,02:27,Juhu,Connaught Place,6,10.242624506323063,327.7028376995904,1.0,4.0,Completed,20.712306868146822,30,1.2104185139974675,94,49,Cloudy,6,24.62035235100492,0,5,0,9,Evening,Female,1
1966,Delhi,2023-06-03,01:57,Theft,Andheri,19.47315360818061,73.9181741199975,2.0,19,1,1,28030,2024-11-14,08:08,Dadar,Connaught Place,98,14.149402814136616,465.5481867336418,1.2,1.4,Cancelled,14.56309828107674,20,5.313687084642627,44,17,Cloudy,6,39.58184486893462,2,4,0,1,Morning,Other,3
1967,Delhi,2023-01-09,21:36,Burglary,Dadar,28.570607124202112,76.46511664338956,9.0,32,1,1,88294,2024-02-20,07:00,Colaba,Dwarka,64,10.15366318795659,94.47354004752047,1.0,4.8,Completed,13.141172802959906,0,3.549577012560521,33,13,Cloudy,8,44.567883854521405,2,1,0,9,Afternoon,Male,0
1968,Mumbai,2024-02-18,01:00,Assault,Dwarka,26.462324610464982,75.19189079943,9.0,50,1,0,80043,2024-08-17,03:08,Lajpat Nagar,Andheri,70,8.195238231793862,1206.8098210624134,2.0,1.6,Completed,43.60794126865045,0,4.209854746595823,30,11,Rainy,9,37.69663432377694,1,8,1,3,Night,Other,1
1969,Delhi,2024-03-07,03:21,Theft,Juhu,26.265856569801347,75.65107405515208,10.0,58,1,0,71952,2024-04-24,15:18,Dwarka,Colaba,107,11.8355637046617,486.85990969017257,1.2,2.8,Completed,44.83037033199503,5,3.0917455208712474,66,48,Cloudy,4,39.00415130445931,1,9,1,8,Afternoon,Male,4
1970,Delhi,2024-07-27,19:46,Assault,Connaught Place,25.761071008283746,74.36088330353175,4.0,8,1,0,64751,2023-01-19,12:37,Dadar,Dadar,63,18.865396294622116,368.2118081694831,2.0,4.9,Completed,41.42738843311175,5,8.286951854553795,46,33,Cloudy,3,55.37828928460941,1,0,0,8,Morning,Female,2
1971,Delhi,2023-02-25,08:18,Theft,Andheri,28.341410591635153,77.78893875283349,4.0,55,1,1,11163,2023-06-24,22:49,Karol Bagh,Dwarka,97,20.154943988133766,1216.7536665480063,2.0,5.0,Completed,26.052100124915697,30,8.575424936889428,23,27,Rainy,7,53.4601710673663,2,7,1,1,Afternoon,Female,4
1972,Delhi,2023-07-25,13:15,Assault,Andheri,24.2829361823219,75.43009395659563,10.0,12,1,1,78461,2023-01-27,00:07,Colaba,Karol Bagh,64,10.325720509781526,106.94686467313868,1.0,4.1,Completed,38.27705159342301,30,0.6550143544147664,70,22,Foggy,8,55.25927389672896,4,2,0,9,Night,Male,4
1973,Delhi,2024-04-24,07:14,Burglary,Bandra,28.574519114141303,77.62672578275274,6.0,41,1,1,33217,2023-07-26,15:24,Karol Bagh,Colaba,26,28.527145017228264,462.56243476420957,1.0,4.4,Cancelled,,10,8.22652295149456,53,28,Foggy,3,53.68659767205178,2,4,1,1,Afternoon,Male,4
1974,Mumbai,2023-04-15,19:38,Burglary,Dwarka,22.95389528800463,72.04554849704348,9.0,35,0,1,34055,2023-01-03,06:06,Juhu,Juhu,93,9.334858437692908,430.99106981141676,1.5,4.9,Completed,20.493322372420373,0,6.896881999094874,59,9,Rainy,6,42.69664231848595,1,4,0,1,Evening,Other,0
1975,Mumbai,2023-09-22,18:48,Assault,Karol Bagh,29.193782547729995,75.43602349914673,8.0,6,1,0,89931,2024-10-16,19:05,Colaba,Dadar,110,21.939699084992306,431.31029100064205,1.2,4.7,Completed,30.511016755911154,30,4.816694740987589,90,28,Cloudy,7,32.04654770749251,4,6,0,4,Afternoon,Female,1
1976,Delhi,2023-08-13,08:59,Theft,Dadar,26.685226780893643,76.30312133835163,10.0,21,0,1,89030,2023-03-09,18:52,Connaught Place,Andheri,50,4.281441593143999,,2.0,3.5,Completed,43.48877058655717,5,1.286144176579663,37,25,Rainy,7,31.806097147465973,1,3,0,7,Morning,Female,4
1977,Delhi,2024-06-06,17:22,Harassment,Bandra,21.8289484962687,76.4704810269733,3.0,53,1,1,39090,2023-03-17,16:55,Dwarka,Saket,57,20.615647290754648,1405.2739925318942,1.2,3.9,Completed,19.802373006976882,5,6.852557240919273,38,48,Rainy,2,47.43587634313308,4,0,0,2,Evening,Male,0
1978,Delhi,2023-12-18,07:09,Burglary,Bandra,25.204934138574878,77.42986129069008,6.0,26,1,1,47820,2024-09-26,13:15,Karol Bagh,Juhu,23,14.878564962448786,,1.0,3.4,Completed,33.20102309695033,5,3.00200673973784,34,33,Rainy,8,55.81748164373958,1,0,0,8,Afternoon,Other,0
1979,Delhi,2023-05-16,00:35,Burglary,Karol Bagh,24.86333617637081,72.02640965402271,7.0,56,1,1,22190,2023-05-25,14:43,Dadar,Andheri,53,17.93501965001507,651.0149324882647,1.2,3.0,Completed,33.188939380160754,10,5.721931167120507,94,37,Foggy,6,9.843272446703832,4,3,0,0,Night,Male,1
1980,Mumbai,2024-04-12,18:20,Harassment,Karol Bagh,20.516887039033673,72.00198095555686,6.0,1,1,0,68168,2023-08-13,20:01,Dadar,Juhu,84,7.154034466388232,695.880656198635,1.5,4.5,Completed,25.84347281434907,30,2.606790960039774,31,14,Foggy,6,53.2254410202474,0,1,0,4,Night,Male,0
1981,Delhi,2023-11-07,07:10,Assault,Dwarka,25.503671963256757,74.8335807647713,3.0,17,1,0,55963,2024-09-02,16:23,Connaught Place,Saket,21,14.13979112022967,810.0236554732631,2.0,4.0,Completed,27.161509933845824,30,8.83959922477203,54,45,Foggy,3,51.73231199243474,4,1,1,7,Night,Female,1
1982,Mumbai,2023-04-21,12:13,Theft,Juhu,22.46264186088654,72.17576223003222,9.0,35,1,1,84460,2024-07-21,21:22,Colaba,Saket,118,23.455779983600298,743.5580153665587,2.0,4.4,Completed,25.97338793015195,30,3.8167299897406974,55,25,Cloudy,6,9.81745847510734,1,1,1,1,Evening,Male,0
1983,Mumbai,2024-06-01,17:39,Assault,Karol Bagh,19.575836434905625,77.84719532197425,4.0,27,1,1,24212,2023-02-26,07:51,Dadar,Dadar,31,23.478375318444314,1179.7438524321822,2.0,1.4,Completed,28.237692305523815,10,7.023653078749097,31,22,Foggy,9,41.11009278982884,3,3,0,5,Evening,Female,1
1984,Delhi,2023-05-19,00:10,Fraud,Dadar,29.435217734772213,73.33239104724835,2.0,50,1,1,63638,2023-05-01,12:00,Andheri,Saket,111,8.65156691448469,758.2088965711727,1.0,3.3,Completed,15.20722285983043,30,5.188513617373418,35,34,Sunny,6,58.45396350042332,1,0,0,2,Night,Male,3
1985,Mumbai,2023-07-26,02:36,Burglary,Connaught Place,26.056394059707166,74.83598837618906,9.0,50,1,1,50079,2023-04-10,13:50,Saket,Lajpat Nagar,23,11.872779703164813,323.7957722543599,2.0,2.3,Cancelled,37.81614891982544,0,9.186188303993472,63,40,Sunny,4,51.841159997538824,3,4,0,8,Night,Male,4
1986,Mumbai,2023-01-02,23:39,Fraud,Juhu,28.646108250579317,72.36682578007334,3.0,2,0,0,66031,2023-02-27,04:11,Juhu,Colaba,111,2.1067795509788416,219.6092358490547,1.0,3.1,Completed,33.137628947332296,30,2.665076522751142,63,37,Foggy,9,8.45634804502114,2,7,1,6,Night,Male,1
1987,Mumbai,2024-12-20,08:51,Burglary,Dadar,26.436616055145784,75.13229049702755,6.0,36,1,1,68931,2024-04-15,06:00,Lajpat Nagar,Bandra,110,4.518940881468928,1381.493578350172,1.5,3.5,Completed,44.08377956519336,30,9.575386547648483,55,17,Cloudy,6,55.885275296228734,4,1,1,8,Night,Male,1
1988,Mumbai,2023-06-25,15:07,Burglary,Dwarka,22.926820613541242,74.27973675088445,5.0,1,1,1,88484,2023-06-26,13:12,Connaught Place,Karol Bagh,34,5.5484498741651365,120.15485582400022,2.0,4.4,Completed,18.597511617558915,5,7.647223413054437,78,9,Sunny,6,14.519669773804905,4,0,0,5,Night,Female,3
1989,Delhi,2023-04-06,03:15,Fraud,Juhu,24.639568795616924,72.26796017326335,2.0,10,0,1,42794,2024-07-24,11:26,Dadar,Andheri,82,10.2222371250852,1351.462787995599,1.2,1.1,Completed,15.108888507599751,30,7.159969274644203,49,10,Rainy,8,8.986165993301949,1,4,0,8,Morning,Other,4
1990,Delhi,2024-02-22,13:14,Fraud,Andheri,26.433214363818948,74.01074560017734,1.0,31,1,1,99831,2024-02-12,15:13,Bandra,Lajpat Nagar,50,23.252433628789074,1051.194828643002,1.0,1.7,Completed,21.989392305187213,20,8.485548864331951,35,24,Sunny,2,17.53115491954133,2,1,0,1,Evening,Other,2
1991,Mumbai,2024-11-02,07:29,Assault,Juhu,29.562775577215813,74.34861612133713,9.0,57,0,1,94590,2024-05-09,20:47,Lajpat Nagar,Saket,110,16.287003700367634,636.8217948721701,1.0,4.7,Completed,27.840949110197705,10,6.690930021846247,99,41,Foggy,2,31.57813114053093,1,3,1,9,Evening,Male,1
1992,Delhi,2023-06-21,19:10,Fraud,Connaught Place,21.79036405033866,77.93952894764963,3.0,37,1,1,81163,2024-01-12,11:31,Bandra,Connaught Place,68,24.193027823462984,,1.2,4.9,Completed,17.175334405200786,5,1.546626604107379,28,16,Cloudy,5,49.837387903195065,0,3,0,1,Morning,Male,4
1993,Delhi,2023-12-18,05:58,Assault,Colaba,28.624747644865295,73.24731523151625,7.0,5,0,1,81446,2023-10-05,14:23,Juhu,Lajpat Nagar,36,23.13735981271721,500.1992064531823,1.2,1.2,Completed,26.121036087516917,10,7.135029124353297,65,16,Cloudy,9,19.691553382833405,0,2,1,3,Evening,Female,0
1994,Delhi,2023-03-16,07:17,Assault,Karol Bagh,29.16485585823696,75.26867769222059,9.0,41,1,1,59278,2024-01-20,12:39,Karol Bagh,Colaba,57,18.439869866214913,818.3168631895902,1.5,2.3,Completed,32.49146367000293,20,4.658333609024463,24,17,Foggy,1,26.46386724342289,3,5,1,4,Morning,Female,4
1995,Delhi,2023-06-18,03:00,Assault,Saket,26.374570661248523,77.92389329519177,9.0,46,0,1,93399,2024-08-28,23:18,Lajpat Nagar,Bandra,27,15.996085633490196,1002.4338683484455,1.0,1.0,Completed,11.965995329389084,5,5.75830538551218,37,9,Rainy,1,12.759302265964816,4,1,1,9,Evening,Female,1
1996,Delhi,2024-08-24,07:42,Burglary,Juhu,29.243932901414716,76.75211524764082,10.0,53,1,0,56474,2024-12-27,05:49,Bandra,Andheri,40,28.076984123379837,1052.6350161887046,1.5,4.0,Completed,36.531045211463386,5,4.379152380180545,63,24,Foggy,2,21.035322482186114,3,0,0,8,Evening,Female,3
1997,Mumbai,2023-01-23,09:27,Burglary,Saket,23.376664462251053,77.96020500529254,6.0,13,1,0,34894,2024-11-23,19:33,Bandra,Dadar,14,17.93956623320362,698.5758820082829,1.2,3.7,Completed,42.889894823206035,20,2.125526724615599,58,34,Foggy,4,54.61386582342331,3,0,1,1,Evening,Other,2
1998,Delhi,2024-06-24,18:55,Fraud,Andheri,29.483177936444868,77.80978988796102,8.0,45,1,1,28872,2023-08-05,09:51,Connaught Place,Lajpat Nagar,63,15.519071569239866,592.2624354254613,2.0,3.3,Completed,19.388687522312537,20,5.105497074520073,85,21,Foggy,7,42.44364242189415,4,6,1,7,Evening,Male,0
1999,Delhi,2023-05-02,19:54,Burglary,Connaught Place,26.73061164882572,74.93723725256493,9.0,59,1,1,55749,2023-11-11,02:00,Andheri,Connaught Place,106,26.33538266711541,1164.0603619414912,1.2,3.8,Completed,37.16778300781923,0,1.0969345609997105,77,25,Cloudy,3,42.065820970512696,0,9,0,4,Afternoon,Male,3
2000,Delhi,2024-12-15,12:28,Fraud,Colaba,19.46206344160693,76.17825509922339,3.0,24,1,1,22406,2023-07-23,09:56,Connaught Place,Karol Bagh,33,4.000284013064562,1391.8494840741716,1.2,3.2,Completed,24.62769914317251,5,1.0102111476581876,86,8,Foggy,3,18.741221059763532,3,4,0,8,Afternoon,Male,1
2001,Delhi,2024-09-23,06:14,Burglary,Dwarka,28.97560115000958,72.66265876164691,6.0,27,1,1,80409,2024-10-19,00:53,Dwarka,Dwarka,15,20.368736946501315,1375.9742654509614,1.5,2.0,Completed,33.25514316642948,10,5.565476829689128,66,26,Cloudy,6,13.04183219673672,4,4,0,4,Morning,Male,3
2002,Mumbai,2024-04-19,03:54,Theft,Dadar,24.32920089936512,74.64689295028082,5.0,1,0,1,90561,2023-02-20,22:02,Saket,Andheri,118,5.164763004472702,849.8501182326537,1.5,4.0,Completed,36.005562452804476,30,2.212943334201253,94,11,Foggy,3,53.80854874806925,0,8,1,1,Evening,Other,0
2003,Mumbai,2023-09-12,02:26,Theft,Andheri,24.06359683255616,76.85411125360018,7.0,49,0,0,38671,2023-12-17,06:54,Saket,Saket,42,24.955005580810926,164.5794604990386,1.2,4.1,Completed,20.32407772518605,20,6.424612468736368,93,40,Foggy,7,56.90056342135913,4,6,1,7,Evening,Other,4
2004,Mumbai,2024-12-15,22:28,Fraud,Colaba,25.231132665775977,75.03201192586286,7.0,20,0,1,81637,2024-07-15,23:10,Karol Bagh,Lajpat Nagar,83,24.19465318138989,156.27022680115368,1.5,4.4,Completed,37.55891583888104,0,2.3139303659120554,72,31,Sunny,7,7.947028304380413,4,8,1,0,Night,Male,3
2005,Mumbai,2024-10-28,14:09,Burglary,Bandra,20.643230014483507,76.21619419690339,9.0,8,1,1,97197,2023-09-12,15:13,Bandra,Dadar,36,16.100800959090904,633.9957573673095,1.0,4.8,Completed,13.678896733461992,20,8.149689188694392,70,18,Foggy,4,34.15890101927266,1,4,0,2,Evening,Male,0
2006,Delhi,2023-02-17,23:56,Burglary,Lajpat Nagar,24.160826534241384,76.47450797990567,1.0,3,1,1,26182,2023-03-03,00:13,Dadar,Colaba,95,20.5092362024078,1112.6375965942789,1.5,4.0,Completed,,10,1.8895036627676205,64,19,Rainy,5,29.19009130833398,0,8,1,3,Afternoon,Female,3
2007,Mumbai,2023-08-10,12:54,Assault,Karol Bagh,28.142399383895203,73.52081484745736,6.0,49,1,1,48604,2024-06-24,04:19,Lajpat Nagar,Karol Bagh,106,23.63340735651661,771.14885048045,1.5,1.2,Completed,21.795874473647153,30,4.71763785574669,67,23,Cloudy,5,45.61219180608259,3,5,0,9,Afternoon,Female,1
2008,Delhi,2024-09-12,19:48,Harassment,Bandra,19.17030705051267,77.25419623765539,5.0,32,1,1,71525,2023-09-08,16:11,Dwarka,Dwarka,56,15.53250836045827,959.6753410440997,2.0,1.1,Cancelled,17.833096784712378,30,4.924554613838725,41,22,Cloudy,1,21.598716269183036,4,0,1,6,Evening,Male,2
2009,Delhi,2024-01-25,12:01,Fraud,Saket,22.002088763568086,74.75893458545508,4.0,59,1,1,73365,2023-11-16,22:28,Connaught Place,Andheri,5,27.36682158610116,1272.8126441826005,2.0,4.0,Completed,14.852891599244256,20,6.391237427238516,31,37,Sunny,3,39.13176427084598,1,7,1,2,Afternoon,Other,2
2010,Delhi,2024-12-06,17:48,Harassment,Colaba,19.027000450882287,73.26111062172926,10.0,44,0,1,45176,2024-06-28,09:55,Lajpat Nagar,Dadar,109,14.236840259241617,108.48659634592264,2.0,1.2,Completed,38.42637438663304,30,4.321597984473176,98,13,Foggy,5,9.542051101373914,2,7,1,0,Evening,Male,2
2011,Delhi,2023-10-28,08:13,Harassment,Dadar,23.57282440064833,77.19249529073066,1.0,57,0,1,12839,2024-09-05,22:24,Lajpat Nagar,Dadar,18,26.976630424835452,1389.5340459759095,1.0,2.3,Completed,30.506163067252338,30,6.739795649348932,74,20,Sunny,5,50.26247058567395,2,6,1,3,Morning,Other,0
2012,Delhi,2024-10-08,21:31,Fraud,Lajpat Nagar,27.01147061543108,74.50691283663753,4.0,57,1,1,79990,2023-03-13,06:47,Lajpat Nagar,Lajpat Nagar,7,18.31683336775549,529.8012160401398,1.5,1.5,Completed,43.308460396590625,10,7.781564621605997,64,24,Cloudy,6,18.128338577157272,1,4,0,7,Morning,Female,2
2013,Mumbai,2024-12-03,13:50,Burglary,Karol Bagh,27.786490120260915,76.50187463027832,10.0,25,0,1,24214,2023-07-09,10:08,Dadar,Saket,34,13.934811390307136,117.84166834659574,1.5,4.9,Cancelled,32.66874366629666,20,1.667277052278949,82,27,Foggy,1,22.26592681244056,0,5,0,1,Afternoon,Female,0
2014,Mumbai,2024-04-17,16:21,Fraud,Colaba,29.397087372397074,75.28819843332955,7.0,25,1,1,33938,2023-10-12,21:46,Saket,Karol Bagh,35,2.1147309607528704,1261.3713774095038,2.0,2.3,Completed,21.92075446514527,0,1.1971782378981184,83,42,Foggy,6,25.803361667298045,2,4,0,6,Evening,Other,1
